User Name,Title,Rating,Time,Country,Content
michel f,Application super pratique et facile.,5,10/22/22,FR,Application super pratique et facile.Client depuis 2ans et très satisfait
Aristide-Oswald BARTET,C'est une histoire d'amour de vacances…,5,10/22/22,FR,"C'est une histoire d'amour de vacances entre Orange et moi, qui dure depuis 2018. Avec Orange, nous avons des projets de construction d'une famille et de création d'une marque de..."
ANGELINA,Tentative de prélèvements frauduleux,5,10/22/22,FR,Service client très efficace suite à des tentatives de prélèvements frauduleux sur mon compte. J'ai été contactée par Orange Bank suite à ces tentatives qui m'a conseillé un changement  de carte bancaire de façon simple et rapide. au top
Luciole ,Facile d utilisation très bien je…,5,10/22/22,FR,Facile d utilisation très bien je recommande
Jerome,Efficacité simplicité....,5,10/21/22,FR,
Suzanne,Expérience virtuelle de résolution de problème,5,10/21/22,FR,"Beaucoup de difficultés à entrer en contact avec l expert du tchat, mais une fois le lien établi la réponse et la solution apportées à mon problème ont été rapides."
loulou,Toujours le problème de communication…,5,10/21/22,FR,Toujours le problème de communication service juridique
CLAUDE,Bravo superbe navigation via l'App.,5,10/21/22,FR,
Joël BERNARD,Suite à un problème avec mon compte…,5,10/21/22,FR,"Suite à un problème avec mon compte bancaire,  j'ai fait appel au service client.  Mon problème a été résolu très rapidement.  Et la conseillère m'a donné de conseils pour installer l'application."
Dupont,Je suis satisfaite,5,10/21/22,FR,"Je suis satisfaite, seulement je ne parviens pas à faire de paiement sur internet avec ma carte."
Pascal,Merci de la réactivité,4,10/21/22,FR,
Kestelyn,Bien,4,10/21/22,FR,Très bon service pour un prix inexistant
Jluc Veuillet,Virement Orange bank,5,10/21/22,FR,Très bonne expérience
Guy,Conseillère efficace,5,10/21/22,FR,"Conseillère efficace, pertinente, obligeante et claire (Kelly). Bravo pour son écoute et la précision de ses réponses."
Stephane,"prise de contact excellente,infos…",5,10/21/22,FR,"prise de contact excellente,infos claires et precises"
Françoise R,"comme d'hab, sms reçu sitôt après l'achat",5,10/21/22,FR,sms reçu sitôt après l'achat
Lemia,Conseillère pro,5,10/21/22,FR,
rpblack,Pire service client de ma vie !,1,10/21/22,FR,"Pire service client de ma vieEn bonus: Vente mensongère sur une carte premium + ils font tout pour éviter de verser les 2 primes de 50€ de bienvenue, je n'ai pas encore touché la deuxième, j'en suis à ma 5ème réclamation, elle aurait du être versée il y a 2 mois"
Bernard,rassure une fois de plus,5,10/21/22,FR,"Comme plusieurs fois déjà j'étais soucieux à cause de ce que je croyais à tort, etre un disfonctionnement de mon compte en ligne .J' ai décidé d'en parler avec un conseiller.."
Aymar Lezin Basseka Debat,Je suis satisfait du service Orange,5,10/21/22,FR,"Je suis satisfait du service Orange, rapidité, et bonne interlocutrice"
Rosie,J'ai eu des réponses à mes attentes et…,4,10/21/22,RE,J'ai eu des réponses à mes attentes et mes question . Assez rapide et plutôt efficace
Lafon,Satisfait,5,10/21/22,FR,"Satisfait, j'éprouve cependant des difficultés à  un changement d'adresse."
Philippe,Pas de frais,5,10/21/22,FR,"Pas de frais , en général répond aux questions / problème que l'on rencontre."
Laurent NICLAUSSE,Simple et pratique.,5,10/21/22,FR,Simple et pratique.Virement rapide.Intuitif
Nassirine,Excellent,4,10/21/22,RE,"Excellent, mais ya toujours des choses à ajouter pour une expérience client encore meilleur."
WeDfu,Pratique et facile,5,10/21/22,FR,
Laetitia,rapide / efficace et sympathique,5,10/21/22,FR,problèmes résolus rapidement avec un conseillé très gentil.
Anthony,Très bonne banque en ligne,4,10/21/22,FR,"Super banque en ligne, le panel de produits est encore limité mais je suis très satisfait"
Sabeur,Vos services répondent entièrement à…,5,10/21/22,FR,Vos services répondent entièrement à mes attentesCordialement
Chatelain,Super banque mes impossible d'avoir une réponse favorable pour mon près personnel dommage sinon au top,5,10/20/22,FR,Impossible d'avoir une réponse positive à me demande de crédit mes mise a part sa pas déçu depuis l'ouverture de mon compte et je recommanderai s'en problème a mon entourage
Jean Marie S,aucun problème,5,10/20/22,FR,"aucun problème, utilisation sans prise de t20ête"
Christian AUBAULT,Aucun problème,5,10/20/22,FR,Aucun problème. Utilisation très satisfaisante
Mm,Service client deplorable,1,10/20/22,GB,"Le service client Orange Bank est inexistant. La seule option proposée est de tourner en ronds en parlant à un robot qui ne peut pas offrir de solution à mon problème (un truc tout simple, changement de gamme de carte car impossible pour moi de le faire dans l'appli). Le robot propose d'envoyer des ""demandes"", qui sont ensuite complètement ignorées et pour lesquels je n'ai reçu aucune réponse à ce jour.Et aujourd'hui, comme sorti de nul part, je reçois un courriel m'informant de la clôture de mon compte parce que je n'ai soit-disant pas répondu à leurs communications et demandes de documents, ce qui est complètement faux. Je n'ai reçu aucune demande de documents de Orange Bank, ni par courriel, ni par courrier postal. Je n'ai jamais vu un service client si déplorable de la part d'une banque. Quelle honte."
roland dubillard,Dépannage sur application Orange Bank,4,10/20/22,FR,Dépannage très satisfaisant après une galère pour vous joindre. Votre automate de dépannage m'a fait tourner en rond à en devenir fou.
Duhamelle,soigner votre accessibilité,4,10/20/22,FR,améliorer l’accessibilité de vos conseillers . C'est le seul contact humain
LEGENDRE HUBERT,Vraiment bien .,5,10/20/22,FR,Vraiment bien .J'ai eu une seule fois un souci sur la modulation de mon maximun de retrait sur 7 jours glissant.Je n'avais pas vu que je pouvais moduler bien plus que la moyenne proposée.Autrement impeccable
MAHY Marie-Claude,Parfait merci,5,10/20/22,FR,
Stephen Mastrototaro,Sav incompétent,1,10/20/22,FR,Sav incompétent. Direction la concurrence !
Katia,un seul bémole,4,10/20/22,FR,"un seul bémole, longueur pour la prise de l'appel."
Michelle,Le conseiller était très bien,3,10/20/22,FR,"Le conseiller était très bien, c'est votre application sur téléphone qui pose problème ou plutôt la rigidité avec laquelle vous l'imposez. Je ne suis pas contre cette application mais je souhaite continuer à pouvoir consulter mon compte sur mon ordinateur, tranquillement et confortablement."
Christian,Gentillesse,5,10/20/22,FR,Excellent accueil de Christina
Sylvie,Appel pendant plus d'une semaine sans…,3,10/20/22,FR,Appel pendant plus d'une semaine sans réponseMail envoyé sans réponseHeureusement suite à une vingtaine d'appel réponse et résolution de notre problème en 3 mn
MARTINE ,Efficacité et disponibilité de la…,5,10/20/22,FR,Efficacité et disponibilité de la personne
Alassa,Conseillère compréhensive qui à tout…,5,10/19/22,FR,Conseillère compréhensive qui à tout fait pour me venir en aide
nicolas gaury,Très bon conseiller,5,10/19/22,FR,Très bien renseigné et très compétent
jean nardella,rapide disponible sérieux,5,10/19/22,FR,
Nicole Jondet ,L'attente est assez longue mais mes…,5,10/19/22,FR,L'attente est assez longue mais mes interlocuteurs étaient efficaces
Muriel,Bonjour,3,10/19/22,FR,"Bonjour, Difficile de vous joindre et de se connecter pour une transaction.Très bon accueil et conseil de votre collaborateur."
Jose,probleme d'encours de paiements,5,10/19/22,FR,réactivité et solutions
Rolande,explications OK,5,10/19/22,FR,explications OK! personne agréable au téléphone
PHILIPPE ,Conseiller client très professionnel,5,10/19/22,FR,
Josiane,personne très compétente et trés aimable,5,10/19/22,FR,
Giroire,Échange efficace,4,10/19/22,FR,Ivr long heureusement qu'il y a une proposition de rappel
Mr Emmanuel Lavert,Résiliation,3,10/19/22,FR,!!!!! Bonne avec l interlocuteur que j ai eu au téléphone  aujourd'hui
Reine Claude,Très bon expérience mérite sa place…,5,10/19/22,FR,Très bon expérience mérite sa place patiente envers les clients bon continuation
Pascal,Bon accueil et confiance par quelqu'un d'honnête et…,5,10/19/22,FR,Bon accueil par quelqu'un d'honnête et compétent . Je vais donc recommander orange bank très fortement.
Joel,De n'avoir pas pu vous joindre et…,5,10/19/22,FR,"De n'avoir pas pu vous joindre et attendu trop longtemps, à ce jours je suis très satisfait"
MARIE AGNES Dugas,Piratage de ma carte bancaire,5,10/19/22,FR,Piratage de ma carte bancaireBlocage de cette carte
Frederique,PROFESSIONNEL,5,10/19/22,FR,
Muriel Bernard,Cela fait des semaines que j'essaie de…,1,10/19/22,FR,"Cela fait des semaines que j'essaie de vous joindre.j'ai un compte chez vous, je ne sais même pas pourquoi"
Bruno,Très bon accueil,5,10/19/22,FR,"Très bon accueil, conseillère très aimable, beaucoup de courtoisie."
Franck,Service efficace et interlocutrice…,5,10/19/22,FR,Service efficace et interlocutrice aimable et professionnelle.
Abdelfattah,Vraiment je conseil tous le monde pour ouvrir orange bank,5,10/19/22,FR,Excellente comme banque
SERGE,la seule difficulté étant d'avoir un…,5,10/18/22,FR,"la seule difficulté étant d'avoir un conseiller rapidement, mais j'ai été rappelé dans la demi heure qui a suivi............j'étais sceptique vu l'heure (19h) et toutefois le problème a été identifié par le conseiller donc possibilité de le résoudre définitivement dans les heures qui suivent.....bravo et merci"
rose marie acquette,Un peu long pour avoir un conseiller …,5,10/18/22,FR,Un peu long pour avoir un conseiller  ..mais très bien
Cédric,Difficultés à trouver le numéro de…,4,10/18/22,FR,"Difficultés à trouver le numéro de téléphone, par contre très bonne réactivité de la personne et de ce fait résolution du dit problème."
GIRAUD,soucis de carte,5,10/18/22,FR,"J'avais un soucis avec ma carte pour effectuer des règlement en ligne, j'ai pris contact avec le service client qui m'a apporté la solution rapidement en prenant le temps de m'expliquer la démarche"
Olivier,Validation Carte Premium,5,10/18/22,FR,"Je suis ravi de l'échange avec mon conseiller, qui m'a permis de bien suivre les démarches pour la validation de ma carte premium."
Robert,Amabilité et compétences,5,10/18/22,FR,
Maryline,Conseiller très clair,5,10/18/22,FR,"Conseiller très clair, conscienceux."
Kevin Marie Pacem,J'ai été bien reçu et me suis senti…,5,10/18/22,FR,J'ai été bien reçu et me suis senti écouté.
Bernard,Très difficile d'avoir un conseiller,2,10/18/22,FR,"Très difficile d'avoir un conseiller, le chat ne fonctionne pas toujours Une fois appelé par un conseillé le souci se résoud.J'avais déjà eu ce problème quelque année suite à un changement de téléphone et vos process ne se sont toujours pas amélioriés"
Danielle DUPRE-SEGOT,Excellent,5,10/18/22,FR,Suspicion de transfert frauduleux. Vérification de la banque.Rassurant pour le client.
Vicentia,Pas de commentaires,5,10/18/22,FR,
ZUNTHER,J'ai apprécié le professionnalisme.,5,10/18/22,FR,
Genevieve,Résiliation compte pack premium,4,10/18/22,FR,J'ai résilier mon compte pack premium que j'ai ouvert il y a même pas 3 mois ce que je ne trouve pas normal et que je ne me suis pas servi de la carte premium et me servir de la carte du compte principal je ne trouve pas normal de payer 10 € pour qu'on m'envoie une nouvelle carte blanche alors que je l'ai déjà pourriez-vous me dire s'il est possible de ne pas payer ses 10 € ou tout simplement de ne pas m'envoyer une nouvelle carte pour le compte principal merci
Stephane,Ecoute et disponibilité,5,10/18/22,FR,
Mickael,J'ai perdu mon mobile mon compte était…,5,10/17/22,FR,J'ai perdu mon mobile mon compte était bloqué et finalement en même pas 2 h tout a était règle merci beaucoup
client(e,Le souci est la difficulté pour joindre…,4,10/17/22,FR,Le souci est la difficulté pour joindre vos services par téléphone. On nous redemande souvent de rappeler.
Fabienne,Efficacité,5,10/17/22,FR,"J'ai eu besoin d'un renseignement pour le remboursement anticipé de mon prêt désirio, et le traitement a été rapide et efficace"
grenard thierry,délai d'attente insupportable,4,10/17/22,FR,
claude prince,Efficace,5,10/17/22,FR,La dame qui Ma accompagné dans la démarche  et très rapide et sérieuse.
Pierre Celéstin YANA,application orange bank,5,10/17/22,FR,"J'avais besoin d'activer ma nouvelle carte sur l'application cependant, il fallait une intervention d'un technicien chez vous et après avoir eu une collègue à vous, mon problème a été résolu"
Jacques TOURNIE,Difficultés liées au process de virements externes,5,10/17/22,FR,"L'accès téléphonique auprès des conseillers se fait relativement rapidement.De même je suis satisfait de l'écoute et de la bonne prise en charge de mes demandes.Par contre , je trouve que l'application nouvelle "" GBANQUE"", reste laborieuse et plus compliquée notamment sur les virements externes et le manque de lisibilité sur ""les opérations à venir"".L'ancienne application s'avérait plus facile et plus conviviale."
Larbi,Merci beaucoup pour vos temps .,5,10/17/22,FR,
Nogueira,Conseillère très agréable,4,10/17/22,FR,"Dommage qu'il soit compliqué de vous joindre par téléphone, Vos conseillers sont très agréables"
louisiane,Je suis ravie,5,10/17/22,FR,Je suis ravie. Conseillère très aimable et compétente
Gilberte,Satisfaite,5,10/17/22,FR,Très réactif
David,Traitement de la demande en cours,5,10/17/22,FR,
Christiane,Tout s'est très bien passé.,5,10/17/22,FR,
Philippe,Aucune réponse à ma requête ininitiale.,3,10/16/22,FR,Aucune réponse à ma requête ininitiale.Aucun rappel...Aucun sms...
